# Program:featureCounts v2.0.8; Command:"featureCounts" "-p" "-a" "data/sacCer3.ensGene.gtf" "-o" "data/sacCer.featureCounts.tsv" "bam/WT_C_1.bam" "bam/WT_C_2.bam" "bam/WT_C_3.bam" "bam/WT_E_1.bam" "bam/WT_E_2.bam" "bam/WT_E_3.bam" 
Geneid	Chr	Start	End	Strand	Length	bam/WT_C_1.bam	bam/WT_C_2.bam	bam/WT_C_3.bam	bam/WT_E_1.bam	bam/WT_E_2.bam	bam/WT_E_3.bam
YHR161C	chrVIII	420373	422286	-	1914	1832	1732	2675	1977	2954	3996
YHR162W	chrVIII	423072	423461	+	390	13245	15589	11521	7129	8522	7808
YHR163W	chrVIII	423724	424473	+	750	4872	4337	4713	2931	3499	3216
YHR164C	chrVIII	424610	429178	-	4569	311	360	398	766	728	579
YHR165C	chrVIII	429707	436948	-	7242	1037	1236	1304	1447	1496	1411
YHR165W-A	chrVIII	436647	436958	+	312	1	1	1	2	1	1
YHR166C	chrVIII	437170	439050	-	1881	597	751	631	637	905	671
YHR167W	chrVIII	439342	440127	+	786	484	543	602	368	458	413
YHR168W	chrVIII	440377	441933	+	1557	385	279	424	606	730	683
YHR169W	chrVIII	442181	443476	+	1296	1153	857	797	525	262	270
YHR170W	chrVIII	443828	445384	+	1557	3469	3240	3514	1665	323	447
YHR171W	chrVIII	445713	447605	+	1893	271	200	449	607	1223	1085
YHR172W	chrVIII	448335	450806	+	2472	306	260	263	91	93	87
YHR173C	chrVIII	450815	451153	-	339	76	60	55	22	53	22
YHR174W	chrVIII	451327	452640	+	1314	57701	50568	59533	21945	15833	26789
YHR175W	chrVIII	452872	453441	+	570	893	744	1015	1466	1128	1098
YHR175W-A	chrVIII	453558	453707	+	150	105	87	120	137	171	107
YHR176W	chrVIII	454229	455527	+	1299	136	101	178	517	711	601
YHR177W	chrVIII	456591	457952	+	1362	155	79	162	202	240	217
YHR178W	chrVIII	459299	461530	+	2232	524	379	512	885	692	820
YHR179W	chrVIII	462502	463704	+	1203	12439	10267	7543	7307	4392	3051
YHR180W	chrVIII	465178	465669	+	492	204	219	262	431	570	547
YHR180W-A	chrVIII	466932	467114	+	183	1	0	0	0	0	0
YHR180C-B	chrVIII	466958	467062	-	105	0	0	0	0	0	0
tT(UGU)H	chrVIII	466990	467061	+	72	0	0	0	0	0	0
YHR181W	chrVIII	467228	467914	+	687	998	947	1047	768	857	1016
YHR182W	chrVIII	468219	470576	+	2358	266	185	247	332	369	283
YHR182C-A	chrVIII	470939	471412	-	474	22	19	9	4	19	2
YHR183W	chrVIII	470960	472429	+	1470	20125	16548	16115	9809	9487	6193
YHR184W	chrVIII	472744	474459	+	1716	96	146	69	116	107	135
YHR185C	chrVIII	474627	475340	-	714	2	6	5	6	12	12
tV(CAC)H	chrVIII	475706	475778	-	73	4	2	4	0	4	2
YHR186C	chrVIII	475999	480672	-	4674	530	506	472	631	702	550
YHR187W	chrVIII	480990	481919	+	930	1081	1249	1069	1309	1017	921
YHR188C	chrVIII	482005	483837	-	1833	1034	845	1319	1713	2412	2241
YHR189W	chrVIII	484028	484600	+	573	66	34	125	94	154	250
YHR190W	chrVIII	484845	486179	+	1335	5030	4310	3895	5951	6659	5498
YHR191C	chrVIII	486230	486631	-	402	504	580	560	590	792	681
YHR192W	chrVIII	486826	487662	+	837	1253	1254	1256	1293	1435	1626
YHR193C	chrVIII	487712	488236	-	525	12818	11527	12079	6119	6446	7680
YHR193C-A	chrVIII	488653	489027	-	375	1	0	2	0	0	0
YHR194W	chrVIII	488657	490396	+	1740	368	354	587	660	985	1143
YHR195W	chrVIII	490747	491712	+	966	1899	2063	2455	3210	4418	4490
YHR196W	chrVIII	491931	493658	+	1728	2523	2650	2643	1527	403	758
YHR197W	chrVIII	493896	496187	+	2292	1215	1136	944	433	151	123
YHR198C	chrVIII	496315	497280	-	966	895	893	1002	2888	3697	2974
YHR199C	chrVIII	497490	498422	-	933	544	424	726	1227	1800	1443
YHR199C-A	chrVIII;chrVIII	498571;498787	498719;498859	-;-	222	63	66	90	152	145	159
YHR200W	chrVIII	499079	499885	+	807	2945	2654	3010	6645	6699	5573
YHR201C	chrVIII	499950	501143	-	1194	2193	2431	2270	2802	2314	2319
YHR202W	chrVIII	502388	504196	+	1809	325	321	348	836	1098	809
YHR203C	chrVIII;chrVIII	504476;505517	505247;505530	-;-	786	13804	10560	12411	5991	3053	5016
YHR204W	chrVIII	506319	508709	+	2391	597	459	639	489	436	486
YHR205W	chrVIII	509363	511837	+	2475	673	565	566	741	820	625
YHR206W	chrVIII	512732	514600	+	1869	699	370	629	702	445	541
YHR207C	chrVIII	514905	516485	-	1581	816	935	981	812	851	996
YHR208W	chrVIII	517532	518713	+	1182	13395	11821	10337	8657	4626	2681
YHR209W	chrVIII	519437	520312	+	876	740	776	287	4420	6159	3475
YHR210C	chrVIII	520712	521737	-	1026	145	145	252	212	192	277
YHR211W	chrVIII	525392	528619	+	3228	222	202	219	312	347	350
YHR212C	chrVIII	537759	538094	-	336	0	0	0	0	0	0
YHR212W-A	chrVIII	538742	538945	+	204	0	0	0	0	0	0
YHR213W	chrVIII	539151	539747	+	597	0	0	0	0	1	1
YHR213W-A	chrVIII	540549	540782	+	234	1	0	1	1	0	0
YHR213W-B	chrVIII	540800	541099	+	300	14	15	14	68	45	25
YHR214W	chrVIII	541651	542262	+	612	12	16	6	33	5	14
YHR214W-A	chrVIII	543008	543493	+	486	7	3	8	16	8	15
YHR214C-B	chrVIII	543964	549346	-	5383	157	156	191	201	133	100
YHR214C-C	chrVIII	547910	549346	-	1437	0	0	0	0	0	0
YHR214C-D	chrVIII	550648	550941	-	294	0	0	0	0	0	0
YHR214C-E	chrVIII	551200	551499	-	300	4	12	2	8	4	7
YHR215W	chrVIII	552099	553502	+	1404	467	228	214	36	88	132
YHR216W	chrVIII	554396	555967	+	1572	2843	3101	2346	301	137	285
YHR217C	chrVIII	556581	557042	-	462	0	0	0	0	0	0
YHR218W	chrVIII;chrVIII	558014;558715	558615;559924	+;+	1812	0	0	0	0	0	0
YHR218W-A	chrVIII	559932	560249	+	318	0	0	0	0	0	0
YHR219W	chrVIII	560173	562047	+	1875	0	0	0	3	2	0
YHR219C-A	chrVIII	561199	561681	-	483	0	0	0	0	0	0
YIL177C	chrIX;chrIX	483;4987	4598;6147	-;-	5277	0	0	0	0	0	0
YIL177W-A	chrIX	846	1328	+	483	0	0	0	0	0	0
YIL176C	chrIX	8793	9155	-	363	0	0	0	0	0	0
YIL175W	chrIX	9183	9500	+	318	0	0	0	0	0	0
YIL174W	chrIX	9469	9696	+	228	0	0	0	0	0	0
YIL173W	chrIX	11492	16141	+	4650	20	32	38	43	21	40
YIL172C	chrIX	16784	18553	-	1770	0	0	0	0	0	0
YIL171W-A	chrIX	18260	18712	+	453	0	0	0	0	0	0
YIL171W	chrIX	19515	19844	+	330	11	36	13	82	28	27
YIL170W	chrIX	19847	21220	+	1374	73	70	41	179	97	59
YIL169C	chrIX	23119	26106	-	2988	1385	1210	962	891	582	701
YIL166C	chrIX	30938	32566	-	1629	161	156	246	376	664	663
YIL165C	chrIX	33718	34077	-	360	555	784	627	558	700	723
YIL164C	chrIX	34087	34686	-	600	763	883	766	639	784	872
YIL163C	chrIX	36899	37252	-	354	57	60	67	43	84	49
YIL162W	chrIX	37385	38983	+	1599	351	247	420	2005	2662	1338
YIL161W	chrIX	39433	40140	+	708	847	997	832	989	1069	1038
YIL160C	chrIX	40191	41444	-	1254	78	76	55	1775	2078	6279
YIL159W	chrIX	41825	45952	+	4128	220	219	328	449	450	180
YIL158W	chrIX	46201	46815	+	615	1940	2071	1739	506	583	975
YIL157C	chrIX	46949	47542	-	594	986	973	1052	3452	3339	2672
YIL156W-A	chrIX	47292	47693	+	402	1	6	3	6	8	5
YIL156W-B	chrIX;chrIX	47690;47761	47698;47973	+;+	222	919	1195	998	1439	1741	1578
YIL156W	chrIX	48091	51306	+	3216	299	299	392	679	829	757
YIL155C	chrIX	51759	53708	-	1950	370	278	642	2101	3770	2943
YIL154C	chrIX	53981	55021	-	1041	1003	1271	1371	2852	3503	3917
YIL153W	chrIX	55198	56379	+	1182	340	349	539	784	1244	1175
YIL152W	chrIX	56545	57252	+	708	387	372	419	724	1142	1032
YIL151C	chrIX	57338	60694	-	3357	757	935	1188	1389	1679	1801
YIL150C	chrIX	61013	62728	-	1716	141	138	101	384	121	134
YIL149C	chrIX	63028	68067	-	5040	972	738	993	974	921	1161
YIL148W	chrIX;chrIX	68708;69150	68715;69528	+;+	387	21224	23476	20239	9689	7207	10393
YIL147C	chrIX	69791	73453	-	3663	726	687	940	951	863	783
YIL146C	chrIX	74184	75773	-	1590	201	150	265	504	580	452
YIL145C	chrIX	76354	77283	-	930	1379	1123	1369	1502	1459	1436
YIL144W	chrIX	78074	80149	+	2076	717	637	883	488	783	804
YIL143C	chrIX	80510	83041	-	2532	952	815	1134	1394	1323	1652
YIL142C-A	chrIX	83208	83540	-	333	0	0	0	0	0	1
YIL142W	chrIX	83302	84885	+	1584	4314	3716	4161	4913	4132	3367
YIL141W	chrIX	85053	85442	+	390	17	5	11	6	8	9
YIL140W	chrIX	85366	87837	+	2472	473	464	369	366	400	221
YIL139C	chrIX	87979	88716	-	738	514	686	671	464	466	600
YIL138C	chrIX	89230	89715	-	486	2944	3274	2793	3586	3622	3598
YIL137C	chrIX	89948	92788	-	2841	730	549	767	1053	1116	1443
YIL136W	chrIX	93619	94800	+	1182	1135	1233	2052	29020	39076	35738
YIL135C	chrIX	95065	96375	-	1311	723	496	715	907	1139	1276
YIL134C-A	chrIX	96522	96725	-	204	3	2	3	2	4	9
snR68	chrIX	97111	97246	+	136	68	48	38	73	47	41
YIL134W	chrIX	97395	98330	+	936	396	436	512	877	812	664
YIL133C	chrIX;chrIX	98527;99386	99095;99416	-;-	600	13672	11325	13501	4512	2108	3613
YIL132C	chrIX	99860	100501	-	642	69	63	93	41	84	97
YIL131C	chrIX	100781	102235	-	1455	685	429	422	180	245	277
YIL130W	chrIX	102782	105676	+	2895	890	749	863	464	377	598
YIL129C	chrIX	106107	113237	-	7131	634	678	872	1105	1407	1234
YIL128W	chrIX	113806	116904	+	3099	641	610	641	800	624	695
YIL127C	chrIX	117024	117644	-	621	1862	2059	1758	759	264	378
YIL126W	chrIX	117992	122071	+	4080	1087	945	1462	1143	1020	1066
YIL125W	chrIX	122689	125733	+	3045	1062	980	1036	3003	4019	3916
YIL124W	chrIX	126204	127097	+	894	3141	3422	3832	6944	8687	9602
YIL123W	chrIX	128151	129581	+	1431	896	840	982	1401	1293	582
YIL122W	chrIX	130610	131665	+	1056	272	205	422	640	506	795
YIL121W	chrIX	132244	133872	+	1629	826	855	3742	368	491	2741
YIL120W	chrIX	134417	136108	+	1692	271	290	300	575	645	790
YIL119C	chrIX	136654	137877	-	1224	676	640	491	184	195	278
YIL118W	chrIX	139752	140447	+	696	2539	2770	2606	1632	1300	1710
YIL117C	chrIX	140613	141569	-	957	721	785	563	557	443	432
YIL116W	chrIX	142928	144085	+	1158	7332	8231	5687	2980	2619	3302
YIL115W-A	chrIX	144268	144639	+	372	6	7	5	1	10	6
YIL115C	chrIX	144327	148709	-	4383	860	886	999	1308	1097	1188
YIL114C	chrIX	149143	149988	-	846	506	573	721	705	764	886
YIL113W	chrIX	150559	151188	+	630	160	128	244	507	1641	1698
YIL112W	chrIX	151595	154846	+	3252	870	917	1030	1551	1407	1443
YIL111W	chrIX	155311	155765	+	455	2364	2883	3253	4739	6275	8362
YIL110W	chrIX	156045	157178	+	1134	1458	1407	1434	696	484	568
YIL109C	chrIX	157385	160165	-	2781	1829	1767	2098	2777	3140	2592
YIL108W	chrIX	160887	162977	+	2091	439	449	662	908	1560	1251
YIL107C	chrIX	163278	165761	-	2484	561	463	745	2547	3407	3103
YIL106W	chrIX;chrIX	166415;166520	166434;167444	+;+	945	610	539	550	563	1036	996
YIL105C	chrIX	167581	169641	-	2061	583	551	1126	861	2343	2086
YIL105W-A	chrIX	167664	167804	+	141	0	0	0	0	0	0
YIL104C	chrIX	169982	171505	-	1524	606	550	430	479	294	319
YIL103W	chrIX	171751	173028	+	1278	1181	1256	1140	677	357	348
YIL102C-A	chrIX	173365	173592	-	228	174	120	184	152	133	126
YIL102C	chrIX	174582	174887	-	306	22	8	18	16	14	16
tT(AGU)I1	chrIX	175031	175103	+	73	7	9	6	3	3	3
YIL101C	chrIX	175307	177250	-	1944	85	125	232	501	1438	1379
YIL100C-A	chrIX	177343	177681	-	339	0	1	1	2	15	12
YIL100W	chrIX	177373	177726	+	354	1	0	1	6	2	3
YIL099W	chrIX	178004	179653	+	1650	73	60	64	369	631	654
YIL098C	chrIX	179772	180239	-	468	664	703	677	2366	2324	1529
YIL097W	chrIX	180427	181977	+	1551	378	355	588	1247	1856	1867
YIL096C	chrIX	182117	183127	-	1011	492	515	599	284	150	114
tI(AAU)I1	chrIX	183440	183513	-	74	0	0	0	0	1	3
YIL095W	chrIX	183937	186369	+	2433	535	474	489	762	835	866
YIL094C	chrIX	186517	187632	-	1116	7307	7070	7536	3016	2257	3334
YIL093C	chrIX	187990	188784	-	795	1781	1734	1391	4830	4009	2409
YIL092W	chrIX	189066	190967	+	1902	361	284	304	383	235	266
YIL091C	chrIX	191030	193195	-	2166	1121	913	722	756	231	281
YIL090W	chrIX	193595	195070	+	1476	699	595	722	561	509	612
YIL089W	chrIX	195599	196216	+	618	181	237	245	217	359	401
tE(CUC)I	chrIX	197592	197663	+	72	0	0	0	0	0	0
YIL088C	chrIX	197931	199403	-	1473	2073	1819	2176	2963	2997	3019
YIL087C	chrIX	199646	200119	-	474	558	620	707	3864	4734	3904
YIL086C	chrIX	200153	200461	-	309	26	28	40	151	245	157
YIL085C	chrIX	200490	202043	-	1554	1147	1047	1395	1273	976	1010
YIL084C	chrIX	202276	203259	-	984	242	192	227	319	145	270
YIL083C	chrIX	203556	204653	-	1098	834	763	861	1144	1163	983
YIL082W	chrIX	205635	206507	+	873	0	0	0	0	0	0
YIL082W-A	chrIX	205635	210132	+	4498	256	177	206	321	349	240
tI(AAU)I2	chrIX	210665	210738	+	74	0	0	0	0	0	0
YIL079C	chrIX	210923	212005	-	1083	675	492	483	359	123	213
YIL078W	chrIX	212499	214703	+	2205	9548	9716	12045	4268	2609	3787
YIL077C	chrIX	214991	215953	-	963	534	470	922	1072	2574	2544
YIL076W	chrIX	216658	217548	+	891	4553	4998	4886	6887	5352	5549
YIL075C	chrIX	217863	220700	-	2838	5393	5285	6824	11716	10385	8854
YIL074C	chrIX	221081	222490	-	1410	1590	1397	2420	1606	1328	1716
YIL073C	chrIX;chrIX	222937;225900	225809;225954	-;-	2928	326	321	266	598	612	497
YIL072W	chrIX	226602	228419	+	1818	106	141	120	323	412	429
YIL071W-A	chrIX	228550	229026	+	477	36	56	40	103	136	118
YIL071C	chrIX	228660	229994	-	1335	230	243	294	580	545	699
YIL070C	chrIX	230272	231072	-	801	1574	1614	1320	5360	4300	2704
YIL069C	chrIX;chrIX	231553;232367	231957;232369	-;-	408	9011	7562	8456	3152	1218	2050
YIL068W-A	chrIX	233013	233396	+	384	0	0	2	2	4	2
YIL068C	chrIX	233057	235474	-	2418	539	306	525	640	686	662
YIL067C	chrIX	235724	237760	-	2037	505	481	530	1127	900	1067
YIL066W-A	chrIX	237366	237809	+	444	1	4	1	0	1	0
YIL066C	chrIX	238099	240708	-	2610	58	39	46	134	168	170
YIL065C	chrIX	241308	241775	-	468	1254	1418	1277	4196	5204	4918
YIL064W	chrIX	241943	242716	+	774	1129	1190	1012	525	363	558
YIL063C	chrIX	242761	243744	-	984	2096	1956	2064	2786	3264	3371
YIL062C	chrIX	243998	244462	-	465	4099	4566	3782	7148	7766	7177
YIL061C	chrIX	244657	245559	-	903	255	166	263	215	241	266
YIL060W	chrIX	246392	246826	+	435	2	1	7	7	13	6
YIL059C	chrIX	246550	246915	-	366	10	14	12	10	45	28
YIL058W	chrIX	246914	247198	+	285	65	66	101	79	91	81
YIL057C	chrIX	247902	248396	-	495	7	10	6	718	169	89
tS(UGA)I	chrIX	248850	248931	+	82	4	7	1	2	1	4
YIL056W	chrIX	249991	251913	+	1923	701	499	685	566	551	592
YIL055C	chrIX	252042	253925	-	1884	102	120	219	440	1051	920
YIL054W	chrIX	254543	254860	+	318	0	2	2	3	2	0
YIL053W	chrIX	255115	255867	+	753	14263	12901	14007	5684	1472	2795
YIL052C	chrIX;chrIX	256226;257027	256554;257063	-;-	366	14659	15036	14174	5454	3379	5207
YIL051C	chrIX	257843	258280	-	438	2031	1670	2421	4384	5522	5125
YIL050W	chrIX	258913	259770	+	858	901	723	777	1522	2444	1198
YIL049W	chrIX	260158	260919	+	762	255	245	336	144	251	318
YIL048W	chrIX	261437	264892	+	3456	634	468	598	817	962	900
YIL047C-A	chrIX	265099	265467	-	369	0	2	4	0	0	2
YIL047C	chrIX	265115	267823	-	2709	1247	889	1547	1563	512	906
YIL046W-A	chrIX	268309	268473	+	165	7	3	2	3	4	13
YIL046W	chrIX	268651	270573	+	1923	621	453	787	773	860	766
YIL045W	chrIX	271161	272777	+	1617	397	359	510	897	2484	1740
YIL044C	chrIX	272950	273846	-	897	841	525	730	1029	1071	962
YIL043C	chrIX	274072	274926	-	855	6365	6997	5873	7006	6235	6065
YIL042C	chrIX	275108	276292	-	1185	232	261	524	586	1084	993
YIL041W	chrIX	276525	277505	+	981	2565	1871	2508	3209	3949	3801
YIL040W	chrIX	277723	278139	+	417	1096	1209	1038	652	539	516
YIL039W	chrIX	278426	279847	+	1422	2053	1686	2234	2141	1765	2008
YIL038C	chrIX	280142	282652	-	2511	1029	970	1068	1024	844	1073
YIL037C	chrIX	283029	284999	-	1971	94	95	154	151	180	173
YIL036W	chrIX	285666	287429	+	1764	851	684	1336	1242	2058	2022
YIL035C	chrIX	287790	288908	-	1119	1870	2022	2169	1625	1496	1825
YIL034C	chrIX	289226	290089	-	864	1242	961	1322	2772	3870	3775
YIL033C	chrIX	290419	291669	-	1251	1983	1705	2190	5742	7817	6151
YIL032C	chrIX	291961	292317	-	357	10	5	0	4	34	18
YIL031W	chrIX	292633	295737	+	3105	272	265	405	300	355	425
YIL030W-A	chrIX	295565	295903	+	339	13	11	30	15	27	16
YIL030C	chrIX	296050	300009	-	3960	1034	1168	1404	1834	1585	1178
YIL029W-A	chrIX	299735	300106	+	372	0	1	0	1	1	0
tK(CUU)I	chrIX	300228	300300	-	73	0	0	3	0	0	0
YIL029C	chrIX	300829	301257	-	429	151	197	303	124	156	376
YIL028W	chrIX	302100	302498	+	399	31	46	69	55	46	76
YIL027C	chrIX	303679	304104	-	426	1395	1656	1600	925	1041	1066
YIL026C	chrIX	304477	307929	-	3453	616	491	649	454	332	257
YIL025C	chrIX	308201	308575	-	375	10	1	8	1	0	1
YIL024C	chrIX	308602	309171	-	570	169	161	201	461	532	442
YIL023C	chrIX	309386	310426	-	1041	943	1286	1232	1942	2108	1872
YIL022W	chrIX	311165	312460	+	1296	1698	1265	1556	2886	2809	2500
YIL021W	chrIX	312905	313861	+	957	1156	1013	1158	1052	1028	1114
YIL021C-A	chrIX	313199	313468	-	270	0	0	0	0	0	0
YIL020C-A	chrIX	313713	314051	-	339	53	70	68	54	94	52
YIL020C	chrIX	314035	314820	-	786	731	757	769	296	381	494
YIL019W	chrIX	315093	316133	+	1041	775	584	511	124	50	78
YIL018W	chrIX;chrIX	316768;317172	316771;317932	+;+	765	33562	33003	32624	10357	5138	10615
YIL017C	chrIX	318200	320965	-	2766	597	616	1123	1622	2461	2672
YIL016W	chrIX	321454	321933	+	480	1788	1858	1649	911	923	1273
YIL015W	chrIX	322342	324105	+	1764	1391	1047	1682	177	199	461
tD(GUC)I1	chrIX	324303	324374	-	72	4	6	1	1	0	0
YIL014C-A	chrIX	325212	325526	-	315	272	323	392	630	814	702
tT(AGU)I2	chrIX	325748	325820	+	73	1	3	0	0	0	0
YIL014W	chrIX	326103	327995	+	1893	1052	996	1583	1231	1167	1480
YIL013C	chrIX	328207	332442	-	4236	354	275	196	407	459	403
YIL012W	chrIX	333011	333352	+	342	9	5	11	11	17	13
YIL011W	chrIX	333727	334536	+	810	117	65	113	83	120	95
YIL010W	chrIX	334882	335529	+	648	436	339	459	1012	1777	1703
YIL009C-A	chrIX;chrIX	335666;335937	335935;336212	-;-	546	743	783	809	454	595	620
tD(GUC)I2	chrIX	336349	336420	-	72	0	1	0	2	0	1
YIL009W	chrIX	339344	341428	+	2085	690	621	863	465	333	470
YIL008W	chrIX	342536	342835	+	300	1359	1592	1352	767	513	524
YIL007C	chrIX	342994	343656	-	663	568	446	497	1141	1394	1071
YIL006W	chrIX	344062	345183	+	1122	117	103	254	201	477	554
YIL005W	chrIX	345692	347797	+	2106	905	686	930	1282	1295	1441
YIL004C	chrIX;chrIX	347946;348495	348363;348505	-;-	429	811	950	874	920	1065	1036
YIL003W	chrIX	349122	350003	+	882	780	883	903	719	667	643
YIL002W-A	chrIX	350301	350510	+	210	1301	1448	1231	1063	1030	1087
YIL002C	chrIX	350591	353431	-	2841	703	574	667	1069	1197	1292
YIL001W	chrIX	353940	355481	+	1542	513	428	454	798	670	579
YIR001C	chrIX	356143	356895	-	753	736	454	678	869	740	834
YIR002C	chrIX	357415	360396	-	2982	706	820	745	1461	1462	1120
YIR003W	chrIX	360885	362924	+	2040	850	688	771	2049	2516	2330
YIR004W	chrIX	363221	364519	+	1299	1837	1798	1924	2232	2215	2230
YIR005W	chrIX	364889	365335	+	447	612	724	487	585	689	620
YIR006C	chrIX	365466	369908	-	4443	538	411	666	1141	1380	1452
tE(UUC)I	chrIX	370417	370488	+	72	0	2	0	0	2	1
YIR007W	chrIX	370704	372998	+	2295	184	186	271	574	790	1000
YIR008C	chrIX	373077	374306	-	1230	756	739	726	832	1186	1117
YIR009W	chrIX	374525	374860	+	336	288	167	242	373	526	378
YIR010W	chrIX	375431	377161	+	1731	641	550	535	590	860	900
YIR011C	chrIX	377287	378246	-	960	1638	1778	1768	2555	2299	2085
YIR012W	chrIX	378486	379781	+	1296	2953	3105	2512	2397	1169	1331
YIR013C	chrIX	380019	380384	-	366	8	7	8	4	9	10
YIR014W	chrIX	381086	381814	+	729	44	31	69	38	151	269
YIR015W	chrIX	381948	382382	+	435	137	178	282	182	264	365
YIR016W	chrIX	382628	383425	+	798	346	571	940	1333	2971	3401
YIR017C	chrIX	383556	384119	-	564	8	9	12	27	58	41
YIR017W-A	chrIX	383566	384165	+	600	3	3	4	3	14	21
YIR018W	chrIX	384609	385346	+	738	252	220	501	497	468	724
YIR018C-A	chrIX	385564	385701	-	138	53	57	149	96	109	126
YIR019C	chrIX	389572	393675	-	4104	48	34	45	60	113	128
ICR1	chrIX	393884	397082	-	3199	73	77	91	113	135	141
YIR020C	chrIX	394255	394557	-	303	0	0	0	0	0	0
YIR020W-A	chrIX	394917	395159	+	243	0	0	0	0	0	0
PWR1	chrIX	395999	396939	+	941	0	0	0	0	0	0
YIR020C-B	chrIX	397215	397949	-	735	0	0	0	0	0	0
YIR021W	chrIX	397294	398385	+	1092	265	171	234	338	421	280
YIR021W-A	chrIX	398514	398726	+	213	7	2	11	4	5	4
YIR022W	chrIX	398733	399236	+	504	1579	1498	1657	1445	2150	2027
YIR023W	chrIX	399777	402689	+	2913	324	220	345	344	183	369
YIR023C-A	chrIX	402383	402706	-	324	1	1	1	2	7	4
YIR024C	chrIX	402841	403491	-	651	688	818	670	1527	1760	1226
YIR025W	chrIX	403659	404765	+	1107	285	211	248	617	702	634
YIR026C	chrIX	404873	405967	-	1095	1102	921	1021	518	180	194
YIR027C	chrIX	406260	407642	-	1383	76	79	61	146	178	309
YIR028W	chrIX	408468	410375	+	1908	167	134	108	288	354	248
YIR029W	chrIX	410807	411838	+	1032	201	188	157	389	456	513
YIR030C	chrIX	412036	412770	-	735	355	490	182	244	197	182
YIR030W-A	chrIX	412899	413282	+	384	0	6	0	8	11	10
YIR031C	chrIX	413015	414679	-	1665	1069	995	716	747	563	746
YIR032C	chrIX	415030	415617	-	588	1832	2201	235	1216	1021	588
YIR033W	chrIX	416124	419465	+	3342	831	899	868	7360	7301	4949
YIR034C	chrIX	419615	420736	-	1122	2506	2056	1891	787	1046	1144
YIR035C	chrIX	421026	421790	-	765	4539	5925	4257	11965	5989	7126
YIR036C	chrIX	422074	422865	-	792	380	290	499	1436	2151	2391
YIR036W-A	chrIX	422635	423036	+	402	0	0	1	5	7	9
YIR037W	chrIX	423128	423619	+	492	1889	1417	2140	7084	7713	8002
YIR038C	chrIX	423809	424513	-	705	1221	1042	1410	12304	14756	20224
YIR039C	chrIX	430498	432111	-	1614	298	339	240	573	1183	1475
YIR040C	chrIX	433389	433721	-	333	4	0	1	6	5	4
YIR041W	chrIX	433929	434303	+	375	4	0	4	4	16	1
YIR042C	chrIX	435273	435983	-	711	242	524	252	249	311	220
YCL076W	chrIII	1392	2135	+	744	0	0	0	0	0	0
YCL075W	chrIII	2126	2566	+	441	0	0	0	0	0	0
YCL074W	chrIII	2824	3750	+	927	0	0	0	0	0	0
YCL073C	chrIII	6479	8326	-	1848	0	0	0	0	0	1
YCL069W	chrIII	9706	11082	+	1377	0	0	0	0	2	0
YCL068C	chrIII	11503	12285	-	783	17	15	4	19	30	2
YCL067C	chrIII	12386	13018	-	633	0	1	0	1	2	2
YCL066W	chrIII	13282	13809	+	528	0	0	0	0	0	0
YCL065W	chrIII	13751	14119	+	369	2	1	0	1	2	6
YCL064C	chrIII	15798	16880	-	1083	52	48	70	39	28	54
YCL063W	chrIII	17290	18561	+	1272	409	397	320	143	242	300
YCL061C	chrIII	18816	22106	-	3291	624	539	508	495	364	355
YCL059C	chrIII	22429	23379	-	951	3217	3345	3059	1045	337	412
YCL058C	chrIII	23523	23981	-	459	115	125	104	204	228	213
YCL058W-A	chrIII	23584	23925	+	342	0	0	0	0	0	0
YCL057C-A	chrIII	24032	24325	-	294	1959	1980	1645	3615	3469	3866
YCL057W	chrIII	24768	26906	+	2139	1482	1365	1737	4350	4823	4513
YCL056C	chrIII	26925	27359	-	435	463	548	593	637	899	856
YCL055W	chrIII	27929	28936	+	1008	836	900	978	1059	1219	928
YCL054W-A	chrIII	30910	30996	+	87	409	671	266	316	217	133
YCL054W	chrIII	31449	33974	+	2526	2566	2438	2083	1246	292	375
YCL052C	chrIII	34143	35393	-	1251	2008	2009	2217	2604	3379	3233
YCL051W	chrIII	35865	37616	+	1752	695	710	883	601	964	1062
YCL050C	chrIII	37836	38801	-	966	3415	3003	3513	2811	3497	3565
YCL049C	chrIII	39786	40724	-	939	996	1039	768	3007	2911	2921
YCL048W-A	chrIII	41488	41727	+	240	22	35	25	209	1057	1649
YCL048W	chrIII	42165	43556	+	1392	21	37	23	64	88	76
YCL047C	chrIII	43661	44437	-	777	804	889	649	1104	1613	1211
YCL045C	chrIII	44623	46905	-	2283	1558	1039	1841	1326	1329	1698
YCL046W	chrIII	46640	46963	+	324	4	5	1	2	4	3
YCL044C	chrIII	47111	48364	-	1254	234	193	207	343	596	469
YCL043C	chrIII	48653	50221	-	1569	6749	5509	6592	15418	15185	12747
YCL041C	chrIII	50133	50627	-	495	7	8	8	43	118	105
YCL042W	chrIII	50584	50943	+	360	0	1	5	12	42	48
YCL040W	chrIII	50838	52340	+	1503	3517	3377	8727	23561	29435	32283
YCL039W	chrIII	52645	54882	+	2238	508	555	617	1148	1978	1765
YCL038C	chrIII	54941	56527	-	1587	391	311	540	1264	1377	1444
YCL037C	chrIII	57374	58678	-	1305	116	104	100	95	44	53
YCL036W	chrIII	59026	60726	+	1701	721	812	458	576	293	210
YCL035C	chrIII	60841	61173	-	333	3236	3693	3101	15482	19223	17827
